"","Institution","InstitutionLabel","AffiliationTypeLabel","Rechtsform","RechtsformLabel","Konsortium","KonsortiumLabel","Stadt","StadtLabel","Bundesland","BundeslandLabel"
"3341","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3342","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q98231721","NFDI4Memory","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3343","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q1767829","Volluniversität","http://www.wikidata.org/entity/Q98231721","NFDI4Memory","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3344","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3345","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3346","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q1767829","Volluniversität","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3347","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3348","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3349","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q1767829","Volluniversität","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3350","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q98231721","NFDI4Memory","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3351","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3352","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3353","http://www.wikidata.org/entity/Q27302","Deutsche Nationalbibliothek","Mitantragsteller","http://www.wikidata.org/entity/Q22806","Nationalbibliothek","http://www.wikidata.org/entity/Q98271443","Text+","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3354","http://www.wikidata.org/entity/Q27302","Deutsche Nationalbibliothek","Mitantragsteller","http://www.wikidata.org/entity/Q1789476","bibliografische Datenbank","http://www.wikidata.org/entity/Q98271443","Text+","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3355","http://www.wikidata.org/entity/Q880999","Helmholtz-Zentrum für Umweltforschung – UFZ","Mitantragsteller","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q99534506","NFDI4Microbiota","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3356","http://www.wikidata.org/entity/Q1912085","Max-Planck-Institut für Mathematik in den Naturwissenschaften","Mitantragsteller","http://www.wikidata.org/entity/Q6019423","Max-Planck-Institut","http://www.wikidata.org/entity/Q108327788","MaRDI","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3357","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q108327788","MaRDI","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3358","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q108327788","MaRDI","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3359","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1767829","Volluniversität","http://www.wikidata.org/entity/Q108327788","MaRDI","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3360","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q113500855","NFDI4BIOIMAGE","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3361","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q113500855","NFDI4BIOIMAGE","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3362","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1767829","Volluniversität","http://www.wikidata.org/entity/Q113500855","NFDI4BIOIMAGE","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3363","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q113500855","NFDI4BIOIMAGE","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3364","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q108542422","NFDI4DataScience","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3365","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3366","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q108542422","NFDI4DataScience","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3367","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3368","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1767829","Volluniversität","http://www.wikidata.org/entity/Q108542422","NFDI4DataScience","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3369","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1767829","Volluniversität","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3370","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q108327788","MaRDI","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3371","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q108542422","NFDI4DataScience","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3372","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3373","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98380342","NFDI4Cat","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3374","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q98380342","NFDI4Cat","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3375","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1767829","Volluniversität","http://www.wikidata.org/entity/Q98380342","NFDI4Cat","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3376","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98380343","NFDI4Health","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3377","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q98380343","NFDI4Health","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3378","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q1767829","Volluniversität","http://www.wikidata.org/entity/Q98380343","NFDI4Health","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3379","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q98380342","NFDI4Cat","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3380","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Mitantragsteller","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q98380343","NFDI4Health","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3381","http://www.wikidata.org/entity/Q1954665","Museum für Musikinstrumente der Universität Leipzig","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q866133","Universitätsmuseum","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3382","http://www.wikidata.org/entity/Q1954665","Museum für Musikinstrumente der Universität Leipzig","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q17438516","Musikinstrumentenmuseum","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3383","http://www.wikidata.org/entity/Q202952","Hochschule Mittweida","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q875538","staatliche Universität",NA,NA,"http://www.wikidata.org/entity/Q71170","Mittweida","http://www.wikidata.org/entity/Q1202","Sachsen"
"3384","http://www.wikidata.org/entity/Q202952","Hochschule Mittweida","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)",NA,NA,"http://www.wikidata.org/entity/Q71170","Mittweida","http://www.wikidata.org/entity/Q1202","Sachsen"
"3385","http://www.wikidata.org/entity/Q202952","Hochschule Mittweida","Beteiligter","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q71170","Mittweida","http://www.wikidata.org/entity/Q1202","Sachsen"
"3386","http://www.wikidata.org/entity/Q202952","Hochschule Mittweida","Beteiligter","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q71170","Mittweida","http://www.wikidata.org/entity/Q1202","Sachsen"
"3387","http://www.wikidata.org/entity/Q202952","Hochschule Mittweida","Mitantragsteller","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98380343","NFDI4Health","http://www.wikidata.org/entity/Q71170","Mittweida","http://www.wikidata.org/entity/Q1202","Sachsen"
"3388","http://www.wikidata.org/entity/Q202952","Hochschule Mittweida","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q98380343","NFDI4Health","http://www.wikidata.org/entity/Q71170","Mittweida","http://www.wikidata.org/entity/Q1202","Sachsen"
"3389","http://www.wikidata.org/entity/Q543804","Deutsche Akademie der Naturforscher Leopoldina","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q414147","Akademie der Wissenschaften",NA,NA,"http://www.wikidata.org/entity/Q2814","Halle (Saale)","http://www.wikidata.org/entity/Q1206","Sachsen-Anhalt"
"3390","http://www.wikidata.org/entity/Q543804","Deutsche Akademie der Naturforscher Leopoldina","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q955824","Gelehrtengesellschaft",NA,NA,"http://www.wikidata.org/entity/Q2814","Halle (Saale)","http://www.wikidata.org/entity/Q1206","Sachsen-Anhalt"
"3391","http://www.wikidata.org/entity/Q543804","Deutsche Akademie der Naturforscher Leopoldina","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1966910","Nationale Akademie",NA,NA,"http://www.wikidata.org/entity/Q2814","Halle (Saale)","http://www.wikidata.org/entity/Q1206","Sachsen-Anhalt"
"3392","http://www.wikidata.org/entity/Q880999","Helmholtz-Zentrum für Umweltforschung – UFZ","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q2814","Halle (Saale)","http://www.wikidata.org/entity/Q1206","Sachsen-Anhalt"
"3393","http://www.wikidata.org/entity/Q1522976","Leibniz-Institut für Pflanzenbiochemie","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q13226383","Anlage",NA,NA,"http://www.wikidata.org/entity/Q2814","Halle (Saale)","http://www.wikidata.org/entity/Q1206","Sachsen-Anhalt"
"3394","http://www.wikidata.org/entity/Q1522976","Leibniz-Institut für Pflanzenbiochemie","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q2814","Halle (Saale)","http://www.wikidata.org/entity/Q1206","Sachsen-Anhalt"
"3395","http://www.wikidata.org/entity/Q32120","Martin-Luther-Universität Halle-Wittenberg","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q875538","staatliche Universität",NA,NA,"http://www.wikidata.org/entity/Q2814","Halle (Saale)","http://www.wikidata.org/entity/Q1206","Sachsen-Anhalt"
